card.invisibility_potion.lore.2,다른 몹들이
card.invisibility_potion.lore.3,공격할 수 없습니다
card.iron_armor,철 갑옷
card.iron_armor.lore.0,아군 개체에
card.iron_armor.lore.1,4 갑옷을 부여합니다
card.iron_spear,철 창
card.iron_spear.lore.0,근거리 개체의 사거리를
card.iron_spear.lore.1,3턴 동안 1 증가시킵니다
card.iron_sword,철 검
card.iron_sword.lore.0,선택한 원거리 개체를 
card.iron_sword.lore.1,근거리 개체로 변환시키고 
card.iron_sword.lore.2,+3 공격력을 부여합니다
card.leather_armor,가죽 갑옷
card.leather_armor.lore.0,아군 개체에 
card.leather_armor.lore.1,1 갑옷을 부여합니다
card.looting,약탈
card.looting.lore.0,이번 턴에 사망한 개체당
card.looting.lore.1,카드 1개를 지급받습니다
card.lunge,돌진
card.lunge.lore.0,선택한 개체에 
card.lunge.lore.1,돌진 특성을 부여합니다
card.milk,우유
card.milk.lore.0,선택한 개체의 모든
card.milk.lore.1,물약 효과를 제거합니다
card.minecart,광산 수레
card.minecart.lore.0,선택한 개체는 턴을 소모하지 않고 
card.minecart.lore.1,좌우 방향으로 이동 가능합니다.
card.minecart.lore.2,앞뒤로 움직일 시
card.minecart.lore.3,수레에서 내립니다
card.miners_resilience,광부의 손길
card.miners_resilience.lore.0,보드 위에 있는 모든 개체의
card.miners_resilience.lore.1,"갑옷을 없애고, 선택한 개체에"
card.miners_resilience.lore.2,그만큼의 갑옷을 부여합니다
card.name_tag,이름표
card.name_tag.lore.0,양의 이름을 jeb_(+5 공격력)으로 
card.name_tag.lore.1,"바꾸거나, 토끼를 Toast(+5 체력),"
card.name_tag.lore.2,변명자를 Johnny(+3 공격력)로 바꿉니다
card.name_tag.lore.3,이외 개체의 이름을 Dinnerbone으로 
card.name_tag.lore.4,"바꿉니다(개체의 공격력, 체력이"
card.name_tag.lore.5,서로 교체됩니다)
card.netherite_armor,네더라이트 갑옷
card.netherite_armor.lore.0,아군 개체에
card.netherite_armor.lore.1,10 갑옷을 부여합니다
card.piercing,관통
card.piercing.lore.0,원거리 개체가 갑옷을 무시하고
card.piercing.lore.1,피해를 가하도록 변경합니다
card.piglin_bartering,피글린 물물교환
card.piglin_bartering.lore.0,보드 위의 피글린 한 마리당
card.piglin_bartering.lore.1,카드 하나를 무작위로 얻습니다.
card.piglin_bartering.lore.2,획득한 카드는 리필된 덱에서
card.piglin_bartering.lore.3,다시 나오지 않습니다
card.pottery_sherd,도자기 조각
card.pottery_sherd.lore.0,아군 개체 하나를 
card.pottery_sherd.lore.1,이야기 내에 포획해
card.pottery_sherd.lore.2,손패로 돌려보냅니다
card.repeater,리피터
card.repeater.lore.0,즉시 구조물의 턴 종료
card.repeater.lore.1,효과를 발동시킵니다
card.rotten_flesh,썩은 살점
card.rotten_flesh.lore.0,아군 언데드 개체에
card.rotten_flesh.lore.1,영구적으로 +1 공격력을 
card.rotten_flesh.lore.2,"부여하고, 추가적으로"
card.rotten_flesh.lore.3,체력을 2 회복합니다
card.saddle,안장
card.saddle.lore.0,두 개체를 합성해
card.saddle.lore.1,능력치를 조합합니다.
card.saddle.lore.2,"탑승자의 공격력과 사거리,"
card.saddle.lore.3,탑승물의 속도와 체력을
card.saddle.lore.4,계승합니다
card.sharpness,날카로움
card.sharpness.lore.0,아군 근거리 개체에
card.sharpness.lore.1,영구적으로 +1 공격력을
card.sharpness.lore.2,부여합니다
card.spectral_arrow,분광 화살
card.spectral_arrow.lore.0,아군 원거리 개체에
card.spectral_arrow.lore.1,+1 사거리를 부여합니다
card.speed_potion,신속의 물약
card.speed_potion.lore.0,아군 개체에 5턴간
card.speed_potion.lore.1,+2 속도를 부여합니다
card.splash_fire_resistance_potion,투척용 화염 저항의 물약
card.splash_fire_resistance_potion.lore.0,선택한 개체를 중심으로
card.splash_fire_resistance_potion.lore.1,십자 범위에 12턴 동안
card.splash_fire_resistance_potion.lore.2,화염 저항을 부여합니다
card.strength_potion,힘의 물약
card.strength_potion.lore.0,아군 근거리 개체에
card.strength_potion.lore.1,2턴 동안 +3 공격력을
card.strength_potion.lore.2,부여합니다
card.bee_hive,벌통
card.bee_hive.lore.0,턴이 종료될 때마다
card.bee_hive.lore.1,주변 칸에 벌을 소환합니다.
card.bee_hive.lore.2,꿀벌이 소환될 때마다 
card.bee_hive.lore.3,구조물이 1 피해를 입습니다
card.bee_nest,벌집
card.bee_nest.lore.0,설치시 꿀벌을 얻으며
card.bee_nest.lore.1,새로운 꿀벌이 소환될 시 
card.bee_nest.lore.2,보드 위에 있는 모든 꿀벌에
card.bee_nest.lore.3,+1 공격력을 부여합니다
card.cherry_sapling,벚나무 묘목
card.cherry_sapling.lore.0,설치 후 8턴 경과 시
card.cherry_sapling.lore.1,성체 벚나무로 자랍니다
card.cherry_sapling.lore.2,벚나무는 매 턴마다
card.cherry_sapling.lore.3,모든 아군 유닛의
card.cherry_sapling.lore.4,체력을 1 회복시킵니다
card.cobblestone,조약돌
card.cobblestone.lore.0,보드 위 빈 칸 아무데나
card.cobblestone.lore.1,조약돌을 설치합니다
card.cobblestone.lore.2,
card.cobweb_trap,거미줄 함정
card.cobweb_trap.lore.0,발동 시 7턴 동안
card.cobweb_trap.lore.1,감속 효과를 부여하는 
card.cobweb_trap.lore.2,거미줄 함정을 설치합니다
card.diorite,섬록암
card.diorite.lore.0,섬록암을 설치합니다.
card.diorite.lore.1,섬록암은 아주 못생겼기에
card.diorite.lore.2,턴이 종료될 때마다 인접한 개체
card.diorite.lore.3,중 하나에 실명을 부여합니다
card.enchantment_table,마법 부여대
card.enchantment_table.lore.0,마법 부여대를 설치합니다.
card.enchantment_table.lore.1,마법이 부여된 책을 사용 시
card.enchantment_table.lore.2,+2xp를 얻습니다
card.farmland,농장
card.farmland.lore.0,농장을 설치합니다.
card.farmland.lore.1,턴이 시작할 때마다
card.farmland.lore.2,+2xp를 얻습니다
card.gilded_blackstone,황금이 박힌 흑암
card.gilded_blackstone.lore.0,황금이 박힌 흑암을 
card.gilded_blackstone.lore.1,설치합니다. 파괴 시
card.gilded_blackstone.lore.2,황금 아이템을 얻습니다
card.hay_bale,건초 더미
card.hay_bale.lore.0,건초 더미를 설치합니다
card.hay_bale.lore.1,모든 패시브 개채에게
card.hay_bale.lore.2,힘 효과를 부여합니다
card.jail,감옥
card.jail.lore.0,선택한 개체를 즉시 처치합니다.
card.jail.lore.1,감옥이 보드에 있는 동안 매 턴
card.jail.lore.2,3xp를 소모합니다
card.lava_pocket,용암 웅덩이
card.lava_pocket.lore.0,발동 시 3 피해를 입히고
card.lava_pocket.lore.1,추가적으로 5 화염 피해를
card.lava_pocket.lore.2,입히는 함정을 설치합니다
card.lava_pocket.lore.3,
card.lightning_rod,피뢰침
card.lightning_rod.lore.0,모든 번개를 흡수합니다
card.lightning_rod.lore.1,4턴마다 번개가 내리쳐
card.lightning_rod.lore.2,인접한 개체나 구조물에
card.lightning_rod.lore.3,3 피해를 입힙니다
card.outpost,전초기지
card.outpost.lore.0,전초기지를 설치해
card.outpost.lore.1,턴이 종료될 때마다
card.outpost.lore.2,인접한 칸에 2 피해를
card.outpost.lore.3,입힙니다
card.pitcher_plant,벌레잡이풀
card.pitcher_plant.lore.0,
card.sculk_block,스컬크
card.sculk_block.lore.0,스컬크를 설치합니다.
card.sculk_block.lore.1,파괴 시 +3xp를 얻습니다
card.sculk_catalyst,스컬크 촉매
card.sculk_catalyst.lore.0,"개체가 사망할 시,"
card.sculk_catalyst.lore.1,해당 위치에 스컬크를
card.sculk_catalyst.lore.2,설치합니다.
card.sculk_sensor,스컬크 감지체
card.sculk_sensor.lore.0,발동 시 모든
card.sculk_sensor.lore.1,스컬크 비명체를
card.sculk_sensor.lore.2,활성화합니다
card.sculk_shrieker,스컬크 비명체
card.sculk_shrieker.lore.0,상대 개체가 인접한 칸에
card.sculk_shrieker.lore.1,"도달할 시, 무작위 스컬크 "
card.sculk_shrieker.lore.2,계열 카드를 얻습니다
card.sculk_shrieker.lore.3,게임 동안 4번 활성화될 시
card.sculk_shrieker.lore.4,워든을 얻습니다
card.skeleton_trap,스켈레톤 함정
card.skeleton_trap.lore.0,발동 시 해당 칸에
card.skeleton_trap.lore.1,번개를 소환해 7 피해를 주고
card.skeleton_trap.lore.2,무작위 위치에 스켈레톤 기수를
card.skeleton_trap.lore.3,2마리 소환하는 함정을
card.skeleton_trap.lore.4,설치합니다
card.spawner,좀벌레 생성기
card.spawner.lore.0,매 턴마다 좀벌레 1마리를
card.spawner.lore.1,무작위 위치에 소환합니다.
card.spawner.lore.2,보드에 좀벌레가 4마리
card.spawner.lore.3,"이상 있을 경우, 더 이상 "
card.spawner.lore.4,소환하지 않습니다
card.suspicious_sand,수상한 모래
card.suspicious_sand.lore.0,수상한 모래를 설치합니다.
card.suspicious_sand.lore.1,파괴 시 무작위 아이템을
card.suspicious_sand.lore.2,얻습니다
card.targets,과녁
card.targets.lore.0,과녁을 설치합니다.
card.targets.lore.1,인접한 원거리 개체에 
card.targets.lore.2,+1 공격력을 부여합니다
card.vault,금고
card.vault.lore.0,금고를 설치합니다. 4턴마다 
card.vault.lore.1,"카드 하나를 생성해 저장하며, "
card.vault.lore.2,파괴 시 이를 회수합니다
card.water,물
card.water.lore.0,물 양동이를 설치합니다.
card.water.lore.1,인접한 수생 개체에 신속 효과를 
card.water.lore.2,"부여하고, 인접한 블레이즈에 "
card.water.lore.3,"피해를 주며, 인접한 개체의"
card.water.lore.4,불을 꺼트립니다.
card.well,우물
card.well.lore.0,우물을 설치합니다.
card.well.lore.1,매 턴마다 인접한 개체의
card.well.lore.2,체력을 2 회복합니다
card.witch_hut,마녀 오두막
card.witch_hut.lore.0,마녀 오두막을 설치합니다.
card.witch_hut.lore.1,"물약을 사용 시, +3xp를 얻습니다"
card.wither_trap,위더 함정
card.wither_trap.lore.0,발동 시 해당 개체에
card.wither_trap.lore.1,6 위더 피해를 입힙니다
card.wither_trap.lore.2,
card.enderman,엔더맨
card.enderman.lore.0,
card.endermite,엔더마이트
card.endermite.lore.0,
card.ender_dragon,엔더 드래곤
card.ender_dragon.lore.0,턴이 시작할 때마다
card.ender_dragon.lore.1,보드 위의 엔드 수정마다
card.ender_dragon.lore.2,체력을 2 회복합니다
card.end_crystal,엔드 수정
card.end_crystal.lore.0,파괴 시 폭발해
card.end_crystal.lore.1,인접한 칸에
card.end_crystal.lore.2,5 피해를 입힙니다
card.phantom,팬텀
card.phantom.lore.0,
card.shulker,셜커
card.shulker.lore.0,
card.steve,스티브
card.steve.lore.0,
card.baby_magma_cube,작은 마그마 큐브
card.baby_magma_cube.lore.0,
card.blaze,블레이즈
card.blaze.lore.0,대상에게 추가적으로 
card.blaze.lore.1,3 화염 피해를 입힙니다.
card.hoglin,호글린
card.hoglin.lore.0,
card.magma_cube,마그마 큐브
card.magma_cube.lore.0,"사망 시, 작은 마그마 큐브"
card.magma_cube.lore.1,여럿을 자신의 칸과
card.magma_cube.lore.2,좌우 칸에 소환합니다.
card.magma_cube.lore.3,
card.piglin,피글린
card.piglin.lore.0,
card.piglin_brute,난폭한 피글린
card.piglin_brute.lore.0,
card.strider,스트라이더
card.strider.lore.0,
card.wither,위더
card.wither.lore.0,턴이 종료될 때마다 
card.wither.lore.1,체력을 1 회복합니다.
card.wither_skeleton,위더 스켈레톤
card.wither_skeleton.lore.0,대상에게 추가적으로 
card.wither_skeleton.lore.1,4 위더 피해를 입힙니다.
card.zoglin,조글린
card.zoglin.lore.0,
card.zombified_piglin,좀비화 피글린
card.zombified_piglin.lore.0,
card.armorsmith,갑옷 제작인
card.armorsmith.lore.0,턴이 종료될 때마다
card.armorsmith.lore.1,무작위 아군 개체에
card.armorsmith.lore.2,1 갑옷을 부여합니다.
card.armorsmith.lore.3,[에메랄드] 내 영웅에 1 갑옷을 부여합니다
card.axolotl,아홀로틀
card.axolotl.lore.0,"최대 체력이 아닐 경우,"
card.axolotl.lore.1,죽은 척을 해 투명화 효과를
card.axolotl.lore.2,얻고 체력을 회복합니다
card.baby_slime,작은 슬라임
card.baby_slime.lore.0,
card.bee,꿀벌
card.bee.lore.0,대상에게 추가적으로 
card.bee.lore.1,3 독 피해를 입힙니다.
card.bee.lore.2,
card.bogged,보그드
card.bogged.lore.0,대상에게 추가적으로 
card.bogged.lore.1,2 독 피해를 입힙니다.
card.butcher,도살업자
card.butcher.lore.0,패시브 개체가 사망 시
card.butcher.lore.1,에메랄드를 얻습니다
card.butcher.lore.2,
card.camel,낙타
card.camel.lore.0,
card.camel_husk,낙타 허스크
card.camel_husk.lore.0,일정량 피해를 
card.camel_husk.lore.1,입은 채로 소환됩니다
card.cave_spider,동굴 거미
card.cave_spider.lore.0,대상에게 추가적으로 
card.cave_spider.lore.1,3 독 피해를 입힙니다.
card.charged_creeper,충전된 크리퍼
card.charged_creeper.lore.0,공격 시 점화해
card.charged_creeper.lore.1,턴이 종료될 때 폭발하여
card.charged_creeper.lore.2,2칸 범위 내의 대상에게
card.charged_creeper.lore.3,대량의 피해를 입힙니다.
card.chicken,닭
card.chicken.lore.0,
card.cleric,성직자
card.cleric.lore.0,턴이 종료될 때마다
card.cleric.lore.1,무작위 아군 개체의
card.cleric.lore.2,체력을 5 회복합니다
card.copper_golem,구리 골렘
card.copper_golem.lore.0,대상을 구리 골렘의
card.copper_golem.lore.1,반대편으로 이동시킵니다
card.creeper,크리퍼
card.creeper.lore.0,공격 시 점화해 턴이 
card.creeper.lore.1,종료될 때 폭발하여 인접한 
card.creeper.lore.2,대상에게 피해를 입힙니다
card.cub,아기 북극곰
card.cub.lore.0,
card.dolphin,돌고래
card.dolphin.lore.0,"소환 시, 모든 "
card.dolphin.lore.1,수생 개체의 체력을 1 회복하고 
card.dolphin.lore.2,최대 체력을 1 증가시킵니다
card.drowned,드라운드
card.drowned.lore.0,보드 위에 드라운드가 
card.drowned.lore.1,"3마리 이상일 시, +2 사거리 및"
card.drowned.lore.2,+3 공격력을 부여받습니다
card.elder_guardian,엘더 가디언
card.elder_guardian.lore.0,
card.evoker,소환사
card.evoker.lore.0,턴이 종료될 때마다
card.evoker.lore.1,벡스를 소환합니다
card.farmer,농부
card.farmer.lore.0,[에메랄드] 빵을 얻습니다
card.farmer.lore.1,
card.fletcher,화살 제조인
card.fletcher.lore.0,턴이 종료될 때마다
card.fletcher.lore.1,인접한 상대 원거리 개체
card.fletcher.lore.2,수만큼 에메랄드를 얻습니다
card.fletcher.lore.3,
card.fox,여우
card.fox.lore.0,"소환 시, 카드를 "
card.fox.lore.1,하나 얻습니다
card.frog,개구리
card.frog.lore.0,
card.goat,염소
card.goat.lore.0,
card.guardian,가디언
card.guardian.lore.0,
card.horse,말
card.horse.lore.0,
card.husk,허스크
card.husk.lore.0,최대 체력이 증가한 
card.husk.lore.1,상태로 소환됩니다
card.iron_golem,철 골렘
card.iron_golem.lore.0,
card.killer_rabbit,살인 토끼
card.killer_rabbit.lore.0,
card.librarian,사서
card.librarian.lore.0,사용된 마법이 부여된 책의
card.librarian.lore.1,수만큼 최대 체력이 증가합니다.
card.librarian.lore.2,[에메랄드] 무작위 마법 부여를 얻고
card.librarian.lore.3,+1 공격력을 부여받습니다
card.llama,라마
card.llama.lore.0,
card.mooshroom,무시룸
card.mooshroom.lore.0,턴이 시작할 때마다
card.mooshroom.lore.1,음식을 일정 확률로
card.mooshroom.lore.2,얻습니다
card.parched,파치트
card.parched.lore.0,대상에게 5턴간
card.parched.lore.1,나약함 효과를 부여합니다
card.parrot,앵무새
card.parrot.lore.0,보드 위 무작위
card.parrot.lore.1,"아군 개체의 공격력,"
card.parrot.lore.2,"체력, 최대 체력을"
card.parrot.lore.3,따라합니다
card.pig,돼지
card.pig.lore.0,
card.pillager,약탈자
card.pillager.lore.0,
card.polar_bear,북극곰
card.polar_bear.lore.0,턴이 종료될 때마다
card.polar_bear.lore.1,인접한 아기 북극곰당
card.polar_bear.lore.2,+1 공격력을 부여받습니다
card.ravager,파괴수
card.ravager.lore.0,
card.sheep,양
card.sheep.lore.0,"양모가 자라, 4턴마다 "
card.sheep.lore.1,1 갑옷을 부여받습니다
card.silverfish,좀벌레
card.silverfish.lore.0,"사망 시, 모든 구조물에 "
card.silverfish.lore.1,1 피해를 입힙니다.
card.silverfish.lore.2,"이 피해로 구조물이 파괴될 시,"
card.silverfish.lore.3,해당 자리에 좀벌레를
card.silverfish.lore.4,소환합니다
card.skeleton,스켈레톤
card.skeleton.lore.0,
card.skeleton_horse,스켈레톤 말
card.skeleton_horse.lore.0,
card.slime,슬라임
card.slime.lore.0,"사망 시, 작은 슬라임"
card.slime.lore.1,3마리를 소환합니다
card.sniffer,스니퍼
card.sniffer.lore.0,"이동 시, 고대 작물"
card.sniffer.lore.1,카드를 얻습니다
card.sniffer.lore.2,
card.snow_golem,눈 골렘
card.snow_golem.lore.0,대상에게 7턴간
card.snow_golem.lore.1,감속 효과를 
card.snow_golem.lore.2,부여합니다
card.spider,거미
card.spider.lore.0,
card.squid,오징어
card.squid.lore.0,대상에게 5턴간
card.squid.lore.1,실명 효과를 
card.squid.lore.2,부여합니다
card.stray,스트레이
card.stray.lore.0,대상에게 4턴간
card.stray.lore.1,감속 효과를 
card.stray.lore.2,부여합니다
card.tadpole,올챙이
card.tadpole.lore.0,3턴 후에
card.tadpole.lore.1,개구리가 됩니다
card.tnt,Tnt
card.tnt.lore.0,체력을 다 잃거나
card.tnt.lore.1,설치 후 3턴이 지나면
card.tnt.lore.2,인접한 칸에 5 피해를 주는
card.tnt.lore.3,TNT를 설치합니다
card.turtle,거북이
card.turtle.lore.0,
card.turtle_egg,거북 알
card.turtle_egg.lore.0,6턴 후에
card.turtle_egg.lore.1,거북이가 됩니다
card.vex,벡스
card.vex.lore.0,
card.vindicator,변명자
card.vindicator.lore.0,
card.wandering_trader,떠돌이 상인
card.wandering_trader.lore.0,턴이 시작할 때마다
card.wandering_trader.lore.1,"무작위 위치로 이동하며,"
card.wandering_trader.lore.2,사망 시 라마를 소환합니다
card.wandering_trader.lore.3,[에메랄드] 무작위 위치에 라마를 소환합니다
card.warden,워든
card.warden.lore.0,이전 턴에 행동을 한
card.warden.lore.1,개체만을 공격할
card.warden.lore.2,수 있습니다.
card.witch,마녀
card.witch.lore.0,상대 개체에 디버프를
card.witch.lore.1,부여합니다. 내 턴이 
card.witch.lore.2,종료될 때마다 무작위 
card.witch.lore.3,아군 개체에 버프를 부여합니다
card.wolf,늑대
card.wolf.lore.0,
card.zombie,좀비
card.zombie.lore.0,
card.zombie_villager,좀비 주민
card.zombie_villager.lore.0,
